Fecha;CodigoPais;Sucursal;Finance_Fleet;Ops_Fleet;OnRent_
14/12/19;TR;ADB;201;185;136
14/12/19;IT;LIN;226;209;173
14/12/19;ES;TF5;661;645;389
14/12/19;ES;SCQ;178;136;113
14/12/19;ES;GRX;192;183;115
14/12/19;IT;AHO;63;55;49
14/12/19;PT;FAO;898;691;585
14/12/19;ES;GRO;364;320;214
14/12/19;TR;SAW;215;200;160
14/12/19;HR;ZAG;154;103;70
14/12/19;IT;ROM;123;118;103
14/12/19;HR;DBV;52;44;8
14/12/19;ES;PMI;1806;1290;898
14/12/19;ES;QRL;40;39;27
14/12/19;IT;BRI;284;257;178
14/12/19;GR;CHQ;2;0;0
14/12/19;PT;OPO;832;748;594
14/12/19;ES;FUE;877;849;617
14/12/19;ES;LEI;273;252;146
14/12/19;IT;CIA;371;348;299
14/12/19;ES;MAE;1;0;0
14/12/19;FR;MRS;530;440;317
14/12/19;ES;ACE;807;793;567
14/12/19;ES;MAH;16;0;0
14/12/19;PT;OP5;527;443;381
14/12/19;HR;SPU;63;37;20
14/12/19;NZ;CHC;19;18;12
14/12/19;ES;REU;188;166;129
14/12/19;FR;NC5;361;336;263
14/12/19;ES;IBZ;558;351;276
14/12/19;TR;AYT;290;284;143
14/12/19;IT;BDS;171;159;108
14/12/19;GR;ZTH;1;0;0
14/12/19;ES;MAT;68;63;37
14/12/19;NZ;AKL;64;59;37
14/12/19;IT;BGY;483;449;395
14/12/19;GR;JTR;31;26;7
14/12/19;ES;PPM;34;32;27
14/12/19;FR;CDG;230;160;137
14/12/19;ES;IB5;135;84;40
14/12/19;IT;OLB;135;83;52
14/12/19;IT;PMO;373;351;154
14/12/19;ES;VLT;88;81;60
14/12/19;FR;MLH;156;136;116
14/12/19;PT;LI5;506;437;353
14/12/19;FR;LYS;147;135;101
14/12/19;ES;MAD;1074;975;670
14/12/19;FR;BOD;447;428;283
14/12/19;ES;AB3;448;50;0
14/12/19;FR;ORY;248;188;172
14/12/19;ES;ALC;3917;3645;1809
14/12/19;GR;SKG;110;98;52
14/12/19;IT;BD5;109;105;71
14/12/19;ES;ALT;27;27;19
14/12/19;IT;PM5;52;52;47
14/12/19;IT;BLQ;264;241;193
15/12/19;ES;AGT;47;47;30
15/12/19;ES;PMI;1806;1285;819
15/12/19;GB;EDI;257;169;57
15/12/19;ES;CEN;15;0;0
15/12/19;IT;MX5;126;126;126
15/12/19;ES;GRO;364;317;197
15/12/19;PT;FNC;357;335;217
15/12/19;FR;TLS;460;431;256
15/12/19;PT;LIS;1363;1156;889
15/12/19;IT;FC5;83;83;83
15/12/19;ES;SCQ;180;137;112
15/12/19;ES;RMU;678;553;376
15/12/19;ES;XRY;254;232;161
15/12/19;ES;AGP;2731;2556;1629
15/12/19;GR;SKG;110;98;47
15/12/19;TR;IST;201;192;145
15/12/19;ES;TFS;1072;1030;943
15/12/19;IT;SUF;148;135;92
15/12/19;IT;TSF;110;107;87
15/12/19;ES;BCT;93;91;45
15/12/19;GR;ATH;369;303;216
15/12/19;ES;TFN;549;524;330
15/12/19;IT;CT5;81;79;79
15/12/19;IT;CI5;21;21;21
15/12/19;TR;ADB;201;179;114
15/12/19;HR;SPU;62;36;19
15/12/19;IT;OLB;133;81;40
15/12/19;IT;VR5;93;89;72
15/12/19;IT;CTA;642;564;172
15/12/19;ES;MAE;1;0;0
15/12/19;GR;JTR;31;26;2
15/12/19;ES;BIO;196;175;72
15/12/19;IT;PSA;298;284;173
15/12/19;GR;RH1;2;0;0
15/12/19;ES;SVT;46;43;27
15/12/19;ES;ADE;54;53;42
15/12/19;PT;PDL;152;134;60
15/12/19;GR;EFL;3;0;0
15/12/19;IT;BLQ;272;248;182
15/12/19;ES;XSP;40;40;26
15/12/19;TR;ESB;88;81;59
15/12/19;IT;VCE;182;172;134
15/12/19;FR;BIQ;149;135;66
15/12/19;IT;ROM;123;118;102
15/12/19;IT;BGY;480;444;333
15/12/19;IT;MXP;575;509;375
15/12/19;TR;BJV;88;86;42
15/12/19;IT;BD5;109;105;71
15/12/19;ES;ALT;35;32;18
15/12/19;IT;LIN;225;208;149
15/12/19;PT;FAO;899;687;573
15/12/19;IT;VRN;106;95;71
15/12/19;ES;VLC;745;663;479
15/12/19;IT;FLR;159;146;95
15/12/19;FR;MLH;158;137;101
15/12/19;GR;CHQ;2;0;0
15/12/19;ES;ACE;807;791;592
15/12/19;FR;ORY;247;187;160
15/12/19;ES;OVD;131;116;56
15/12/19;NZ;CHC;18;17;12
15/12/19;ES;REU;188;166;129
15/12/19;ES;LPA;1483;1453;1081
15/12/19;FR;MRS;531;439;248
15/12/19;ES;MAD;1075;972;598
15/12/19;ES;GIB;125;116;95
15/12/19;TR;AYT;291;285;145
15/12/19;ES;IBZ;558;347;226
15/12/19;ES;SDR;97;82;41
15/12/19;ES;BCN;1665;1517;960
15/12/19;GR;ZTH;1;0;0
15/12/19;FR;LYS;148;135;101
15/12/19;IT;BDS;169;157;94
15/12/19;FR;CDG;229;158;139
15/12/19;IT;FCO;785;744;658
15/12/19;ES;PPM;34;32;27
15/12/19;NZ;AKL;65;59;43
15/12/19;ES;GRX;192;183;104
15/12/19;ES;FUE;877;847;620
15/12/19;HR;DBV;52;44;6
15/12/19;HR;ZAG;154;102;62
15/12/19;PT;OPO;834;744;547
15/12/19;ES;IB5;135;83;41
15/12/19;IT;PMO;384;361;121
15/12/19;IT;BRI;286;259;148
15/12/19;PT;LI5;510;431;343
15/12/19;IT;PM5;41;41;38
15/12/19;ES;LEI;272;250;133
15/12/19;FR;BOD;447;427;226
15/12/19;IT;CAG;300;208;152
15/12/19;ES;MAH;16;0;0
15/12/19;PT;OP5;527;439;340
15/12/19;FR;MPL;3;0;0
15/12/19;TR;SAW;215;198;140
15/12/19;ES;SVQ;797;713;460
15/12/19;FR;NCE;754;623;460
15/12/19;IT;AHO;63;55;41
15/12/19;ES;TF5;661;645;401
15/12/19;ES;VLT;79;72;56
15/12/19;ES;MAT;68;63;31
15/12/19;IT;CIA;375;352;297
15/12/19;GR;HER;12;0;0
15/12/19;IT;BL5;24;24;24
15/12/19;PT;TER;70;65;29
15/12/19;ES;CDT;22;21;14
15/12/19;ES;ALC;3908;3632;1636
15/12/19;FR;NC5;308;283;211
15/12/19;ES;AB3;447;49;0
15/12/19;ES;QRL;40;39;27
16/12/19;FR;TLS;459;428;283
16/12/19;ES;ALT;36;35;19
16/12/19;IT;OLB;131;83;36
16/12/19;HR;SPU;61;34;15
16/12/19;GR;SKG;107;99;52
16/12/19;FR;LYS;150;135;106
16/12/19;FR;ORY;245;187;162
16/12/19;GR;ATH;371;304;206
16/12/19;TR;ADB;201;183;110
16/12/19;IT;SUF;149;136;90
16/12/19;ES;SVT;40;36;22
16/12/19;HR;DBV;52;27;5
16/12/19;ES;SCQ;180;138;118
16/12/19;IT;CI5;24;24;24
16/12/19;ES;AB3;433;49;0
16/12/19;IT;BGY;479;449;268
16/12/19;IT;FLR;159;146;97
16/12/19;IT;TSF;109;104;66
16/12/19;IT;PSA;296;280;155
16/12/19;ES;TFS;1072;1028;929
16/12/19;IT;VR5;95;92;76
16/12/19;GR;JTR;31;26;1
16/12/19;ES;PPM;33;31;27
16/12/19;ES;BIO;195;177;69
16/12/19;HR;ZAG;155;102;57
16/12/19;IT;PM5;32;32;31
16/12/19;GR;EFL;2;0;0
16/12/19;IT;VCE;177;167;131
16/12/19;PT;PDL;152;134;55
16/12/19;IT;BD5;108;105;58
16/12/19;FR;MLH;158;138;113
16/12/19;ES;ACE;807;792;572
16/12/19;IT;FC5;74;74;74
16/12/19;IT;BLQ;272;247;188
16/12/19;TR;ESB;88;77;62
16/12/19;ES;MAE;1;0;0
16/12/19;IT;CTA;645;573;149
16/12/19;ES;IBZ;558;347;215
16/12/19;PT;OP5;539;445;309
16/12/19;PT;LIS;1366;1152;826
16/12/19;FR;BIQ;149;135;72
16/12/19;PT;FAO;900;688;514
16/12/19;ES;VLC;754;673;478
16/12/19;IT;MX5;122;122;122
16/12/19;ES;GRO;364;316;193
16/12/19;TR;SAW;215;201;145
16/12/19;IT;BRI;289;263;128
16/12/19;GR;CHQ;2;0;0
16/12/19;ES;LEI;263;214;118
16/12/19;ES;XRY;255;233;158
16/12/19;IT;CT5;82;80;80
16/12/19;IT;ROM;123;119;108
16/12/19;PT;OPO;823;728;483
16/12/19;TR;AYT;291;286;135
16/12/19;TR;IST;201;192;149
16/12/19;ES;BCN;1661;1497;924
16/12/19;ES;MAD;1074;977;567
16/12/19;IT;LIN;231;215;156
16/12/19;ES;BCT;94;94;43
16/12/19;ES;TFN;549;523;289
16/12/19;NZ;AKL;65;59;42
16/12/19;PT;LI5;504;430;335
16/12/19;FR;MPL;3;0;0
16/12/19;IT;CAG;303;211;138
16/12/19;FR;BOD;448;430;252
16/12/19;IT;PMO;388;368;104
16/12/19;FR;CDG;229;155;138
16/12/19;ES;GRX;192;183;84
16/12/19;ES;AGP;2736;2558;1567
16/12/19;ES;ALC;3906;3624;1536
16/12/19;GB;EDI;257;171;45
16/12/19;ES;MAT;70;65;39
16/12/19;FR;NCE;797;655;473
16/12/19;ES;IB5;135;83;41
16/12/19;ES;OVD;131;116;61
16/12/19;ES;ADE;56;54;43
16/12/19;GR;RH1;2;0;0
16/12/19;GR;ZTH;1;0;0
16/12/19;ES;SVQ;811;737;437
16/12/19;ES;VLT;75;68;54
16/12/19;ES;XSP;40;40;25
16/12/19;IT;MXP;574;506;364
16/12/19;ES;TF5;661;646;411
16/12/19;IT;AHO;62;56;34
16/12/19;ES;MAH;16;0;0
16/12/19;IT;BL5;24;24;24
16/12/19;ES;AGT;43;42;27
16/12/19;ES;PMI;1806;1298;794
16/12/19;GR;HER;12;0;0
16/12/19;FR;NC5;266;241;169
16/12/19;TR;BJV;88;85;33
16/12/19;ES;CDT;22;20;9
16/12/19;ES;GIB;126;117;79
16/12/19;IT;CIA;371;347;286
16/12/19;IT;BDS;168;155;83
16/12/19;IT;FCO;794;752;635
16/12/19;IT;VRN;108;97;76
16/12/19;ES;QRL;39;38;25
16/12/19;ES;REU;188;166;129
16/12/19;PT;TER;70;65;15
16/12/19;ES;CEN;15;0;0
16/12/19;FR;MRS;530;447;258
16/12/19;NZ;CHC;18;17;11
16/12/19;ES;LPA;1483;1455;1092
16/12/19;ES;FUE;877;851;595
16/12/19;ES;RMU;671;551;383
16/12/19;ES;SDR;97;82;40
16/12/19;PT;FNC;357;343;191
17/12/19;FR;CDG;225;155;137
17/12/19;ES;ALT;41;39;22
17/12/19;GR;JTR;31;26;2
17/12/19;GR;CHQ;2;0;0
17/12/19;IT;VR5;93;91;74
17/12/19;ES;MAE;1;0;0
17/12/19;ES;BIO;195;174;85
17/12/19;IT;PM5;32;32;31
17/12/19;IT;BLQ;275;253;197
17/12/19;IT;BDS;169;158;79
17/12/19;FR;MLH;159;139;74
17/12/19;ES;AB3;432;50;0
17/12/19;ES;ACE;807;795;548
17/12/19;IT;ROM;123;119;113
17/12/19;IT;FLR;157;143;99
17/12/19;PT;PDL;152;136;51
17/12/19;TR;SAW;216;202;147
17/12/19;IT;CTA;648;572;144
17/12/19;IT;CIA;370;348;276
17/12/19;ES;REU;188;165;124
17/12/19;ES;LEI;237;207;124
17/12/19;ES;QRL;36;35;27
17/12/19;PT;OP5;531;443;296
17/12/19;ES;PMI;1837;1357;800
17/12/19;ES;MAH;16;0;0
17/12/19;PT;FAO;873;691;481
17/12/19;ES;PPM;32;30;26
17/12/19;ES;FUE;874;850;612
17/12/19;IT;SUF;146;137;86
17/12/19;IT;BRI;279;263;111
17/12/19;HR;DBV;52;27;4
17/12/19;HR;ZAG;147;102;66
17/12/19;ES;IB5;119;81;46
17/12/19;ES;GRO;365;319;189
17/12/19;IT;MX5;122;122;122
17/12/19;IT;CT5;78;76;76
17/12/19;PT;OPO;831;737;461
17/12/19;FR;MRS;514;446;259
17/12/19;IT;BD5;108;106;61
17/12/19;ES;XRY;248;236;160
17/12/19;ES;IBZ;522;349;208
17/12/19;GR;SKG;107;99;53
17/12/19;FR;ORY;252;196;166
17/12/19;NZ;CHC;18;15;10
17/12/19;TR;AYT;291;286;142
17/12/19;FR;LYS;154;139;111
17/12/19;IT;OLB;128;91;38
17/12/19;FR;BOD;445;428;231
17/12/19;HR;SPU;61;35;14
17/12/19;IT;TSF;105;100;53
17/12/19;ES;SVT;41;38;27
17/12/19;IT;BGY;474;450;258
17/12/19;IT;FC5;73;73;73
17/12/19;TR;ADB;199;183;122
17/12/19;FR;NCE;783;664;472
17/12/19;PT;TER;70;64;18
17/12/19;GR;RH1;1;0;0
17/12/19;IT;MXP;572;514;381
17/12/19;ES;MAT;72;68;41
17/12/19;IT;LIN;232;218;150
17/12/19;ES;ALC;3882;3634;1539
17/12/19;IT;AHO;63;57;29
17/12/19;GR;EFL;2;0;0
17/12/19;ES;SVQ;807;768;430
17/12/19;ES;TF5;661;649;397
17/12/19;GR;HER;12;0;0
17/12/19;FR;MPL;2;0;0
17/12/19;ES;VLT;76;69;56
17/12/19;ES;XSP;41;41;27
17/12/19;IT;BL5;22;22;22
17/12/19;ES;CDT;22;21;6
17/12/19;FR;NC5;263;239;167
17/12/19;ES;AGT;47;47;27
17/12/19;TR;ESB;90;83;64
17/12/19;PT;LI5;501;426;333
17/12/19;IT;VRN;111;102;78
17/12/19;ES;VLC;763;696;466
17/12/19;IT;PSA;296;286;167
17/12/19;FR;BIQ;142;136;66
17/12/19;ES;ADE;56;55;41
17/12/19;TR;BJV;88;84;38
17/12/19;IT;CAG;297;212;133
17/12/19;ES;CEN;16;1;1
17/12/19;ES;TFS;1071;1025;915
17/12/19;ES;SDR;90;83;41
17/12/19;IT;VCE;179;170;135
17/12/19;GR;ZTH;1;0;0
17/12/19;PT;FNC;357;346;184
17/12/19;TR;IST;200;191;158
17/12/19;FR;TLS;459;428;280
17/12/19;ES;LPA;1482;1457;1094
17/12/19;IT;FCO;805;766;648
17/12/19;GR;ATH;358;300;208
17/12/19;GB;EDI;208;152;35
17/12/19;ES;GIB;125;114;74
17/12/19;ES;TFN;550;528;280
17/12/19;PT;LIS;1315;1154;788
17/12/19;ES;BCT;94;94;46
17/12/19;ES;OVD;131;117;71
17/12/19;ES;MAD;1065;976;586
17/12/19;ES;RMU;626;518;361
17/12/19;IT;PMO;387;367;100
17/12/19;NZ;AKL;82;75;43
17/12/19;ES;BCN;1661;1511;910
17/12/19;ES;GRX;191;182;114
17/12/19;ES;AGP;2708;2557;1561
17/12/19;IT;CI5;22;22;22
17/12/19;ES;SCQ;180;140;109
18/12/19;GR;RH1;1;0;0
18/12/19;TR;SAW;217;203;159
18/12/19;IT;CTA;649;579;140
18/12/19;ES;LEI;225;204;121
18/12/19;ES;QRL;36;35;30
18/12/19;ES;PMI;1885;1403;815
18/12/19;ES;MAH;15;0;0
18/12/19;NZ;CHC;18;17;10
18/12/19;ES;REU;187;161;122
18/12/19;FR;NC5;265;242;173
18/12/19;TR;AYT;291;269;152
18/12/19;PT;OP5;532;449;288
18/12/19;HR;ZAG;157;109;61
18/12/19;IT;BDS;171;161;83
18/12/19;ES;IBZ;491;347;189
18/12/19;IT;BRI;280;265;115
18/12/19;GR;CHQ;2;0;0
18/12/19;FR;MRS;518;448;243
18/12/19;ES;GRO;357;320;193
18/12/19;IT;ROM;122;118;112
18/12/19;PT;OPO;833;752;451
18/12/19;IT;CIA;367;347;290
18/12/19;ES;FUE;874;850;653
18/12/19;ES;PPM;29;27;23
18/12/19;ES;BIO;197;175;85
18/12/19;ES;MAD;1076;993;587
18/12/19;FR;BOD;446;430;224
18/12/19;HR;SPU;61;34;13
18/12/19;ES;IB5;105;82;43
18/12/19;FR;ORY;247;192;165
18/12/19;ES;ALT;39;36;26
18/12/19;PT;FAO;855;689;470
18/12/19;IT;FC5;78;78;78
18/12/19;IT;PMO;377;359;107
18/12/19;FR;CDG;225;159;130
18/12/19;IT;BD5;108;103;57
18/12/19;IT;BGY;475;452;257
18/12/19;FR;LYS;158;144;111
18/12/19;GR;SKG;107;98;61
18/12/19;NZ;AKL;82;75;47
18/12/19;IT;OLB;126;92;35
18/12/19;ES;VLT;79;75;56
18/12/19;ES;MAT;68;67;40
18/12/19;HR;DBV;42;30;3
18/12/19;ES;ALC;3878;3658;1596
18/12/19;GR;JTR;31;26;2
18/12/19;GR;ZTH;1;0;0
18/12/19;ES;MAE;1;0;0
18/12/19;FR;MLH;160;139;68
18/12/19;ES;ACE;807;795;534
18/12/19;ES;AB3;403;50;0
18/12/19;IT;PM5;44;44;34
18/12/19;IT;BLQ;277;254;183
18/12/19;IT;BL5;21;21;21
18/12/19;ES;RMU;607;509;358
18/12/19;ES;AGT;46;46;28
18/12/19;ES;LPA;1482;1455;1135
18/12/19;ES;GIB;127;118;74
18/12/19;ES;CDT;22;22;7
18/12/19;ES;VLC;775;712;484
18/12/19;FR;TLS;458;431;257
18/12/19;IT;VRN;110;103;75
18/12/19;TR;BJV;88;68;36
18/12/19;ES;SDR;88;86;43
18/12/19;PT;TER;70;65;18
18/12/19;TR;IST;200;191;160
18/12/19;PT;FNC;357;345;179
18/12/19;ES;AGP;2725;2589;1608
18/12/19;ES;TFS;1063;1025;923
18/12/19;PT;LIS;1329;1173;839
18/12/19;ES;XRY;249;236;161
18/12/19;ES;CEN;15;0;0
18/12/19;IT;MX5;119;119;119
18/12/19;IT;FCO;801;767;661
18/12/19;IT;CT5;75;74;73
18/12/19;GR;HER;12;0;0
18/12/19;GR;ATH;358;301;203
18/12/19;GB;EDI;208;152;30
18/12/19;GR;EFL;2;0;0
18/12/19;TR;ADB;198;182;119
18/12/19;ES;OVD;125;116;75
18/12/19;ES;GRX;192;183;115
18/12/19;ES;SVT;44;43;28
18/12/19;ES;TFN;550;529;249
18/12/19;IT;VCE;184;171;147
18/12/19;ES;ADE;55;55;40
18/12/19;ES;SCQ;164;144;102
18/12/19;IT;TSF;107;103;61
18/12/19;IT;PSA;293;282;180
18/12/19;TR;ESB;90;83;56
18/12/19;ES;BCN;1649;1510;960
18/12/19;FR;NCE;777;657;481
18/12/19;ES;SVQ;815;781;476
18/12/19;ES;XSP;44;43;30
18/12/19;IT;LIN;232;218;160
18/12/19;IT;SUF;148;140;83
18/12/19;IT;MXP;568;518;370
18/12/19;IT;FLR;155;143;93
18/12/19;IT;CI5;25;25;25
18/12/19;FR;BIQ;142;128;65
18/12/19;PT;LI5;470;402;345
18/12/19;IT;CAG;296;218;122
18/12/19;IT;AHO;64;60;29
18/12/19;IT;VR5;93;90;75
18/12/19;PT;PDL;152;135;51
18/12/19;FR;MPL;2;0;0
18/12/19;ES;BCT;96;95;42
18/12/19;ES;TF5;669;654;429
19/12/19;PT;OP5;533;452;291
19/12/19;ES;MAH;14;0;0
19/12/19;ES;IBZ;443;349;192
19/12/19;ES;BCN;1643;1519;1014
19/12/19;NZ;AKL;79;74;46
19/12/19;ES;GIB;130;122;81
19/12/19;TR;AYT;284;272;156
19/12/19;NZ;CHC;23;21;12
19/12/19;ES;SDR;91;89;41
19/12/19;FR;CDG;224;155;121
19/12/19;ES;PPM;28;26;23
19/12/19;HR;ZAG;157;108;65
19/12/19;ES;FUE;869;849;642
19/12/19;HR;DBV;42;30;3
19/12/19;PT;OPO;838;758;435
19/12/19;IT;BRI;278;264;102
19/12/19;GR;JTR;31;26;3
19/12/19;ES;GRX;196;187;124
19/12/19;ES;IB5;104;83;45
19/12/19;ES;OVD;124;115;77
19/12/19;IT;BGY;471;449;261
19/12/19;FR;MRS;517;447;220
19/12/19;FR;BOD;445;430;212
19/12/19;GR;ZTH;1;0;0
19/12/19;FR;ORY;247;196;122
19/12/19;FR;LYS;159;145;98
19/12/19;IT;PMO;375;358;138
19/12/19;ES;MAD;1069;985;620
19/12/19;ES;SVQ;823;786;524
19/12/19;PT;TER;70;65;19
19/12/19;FR;MLH;160;139;83
19/12/19;ES;VLT;81;78;69
19/12/19;ES;ALC;3887;3677;1626
19/12/19;PT;LI5;464;400;327
19/12/19;IT;BL5;24;24;24
19/12/19;IT;CAG;299;220;108
19/12/19;IT;AHO;62;59;24
19/12/19;FR;NC5;256;233;164
19/12/19;IT;PM5;43;43;41
19/12/19;IT;CIA;364;347;287
19/12/19;ES;LPA;1482;1458;1129
19/12/19;ES;AB3;386;56;0
19/12/19;FR;MPL;2;0;0
19/12/19;ES;MAT;67;66;36
19/12/19;ES;PMI;1878;1411;843
19/12/19;TR;SAW;224;208;170
19/12/19;ES;TF5;665;651;445
19/12/19;GR;CHQ;2;0;0
19/12/19;ES;REU;188;159;123
19/12/19;ES;LEI;219;199;126
19/12/19;ES;QRL;36;35;28
19/12/19;FR;NCE;786;671;464
19/12/19;GR;HER;12;0;0
19/12/19;IT;BDS;171;160;82
19/12/19;TR;IST;201;186;154
19/12/19;PT;FNC;357;346;194
19/12/19;IT;TSF;111;107;56
19/12/19;PT;LIS;1334;1181;868
19/12/19;IT;CT5;89;88;88
19/12/19;ES;BCT;94;92;55
19/12/19;IT;CI5;26;26;26
19/12/19;IT;OLB;125;94;33
19/12/19;ES;CEN;14;0;0
19/12/19;IT;MX5;135;135;135
19/12/19;ES;TFN;545;526;255
19/12/19;HR;SPU;61;34;15
19/12/19;ES;GRO;355;319;200
19/12/19;IT;FCO;794;761;684
19/12/19;ES;XRY;254;241;166
19/12/19;GR;ATH;358;301;210
19/12/19;ES;BIO;197;179;108
19/12/19;FR;TLS;463;435;222
19/12/19;GB;EDI;204;152;24
19/12/19;ES;SVT;41;39;29
19/12/19;IT;SUF;148;140;75
19/12/19;ES;SCQ;163;146;105
19/12/19;ES;RMU;604;507;362
19/12/19;TR;ADB;196;179;129
19/12/19;ES;ALT;41;40;30
19/12/19;IT;VCE;184;173;134
19/12/19;GR;SKG;107;97;59
19/12/19;ES;AGP;2712;2584;1668
19/12/19;ES;TFS;1064;1032;906
19/12/19;IT;BD5;109;107;56
19/12/19;IT;FC5;88;88;88
19/12/19;TR;ESB;90;81;64
19/12/19;FR;BIQ;140;125;57
19/12/19;ES;ACE;807;798;518
19/12/19;IT;MXP;543;494;392
19/12/19;IT;FLR;154;142;105
19/12/19;ES;MAE;1;1;0
19/12/19;ES;XSP;43;42;29
19/12/19;IT;LIN;234;222;149
19/12/19;IT;VR5;94;90;72
19/12/19;IT;PSA;294;284;206
19/12/19;ES;CDT;24;24;10
19/12/19;GR;RH1;1;0;0
19/12/19;ES;ADE;54;54;41
19/12/19;ES;AGT;46;45;32
19/12/19;GR;EFL;2;0;0
19/12/19;ES;VLC;778;722;507
19/12/19;IT;BLQ;277;258;170
19/12/19;PT;PDL;152;135;46
19/12/19;PT;FAO;852;692;450
19/12/19;IT;CTA;638;570;171
19/12/19;IT;VRN;111;105;68
19/12/19;IT;ROM;122;118;108
19/12/19;TR;BJV;89;69;43
20/12/19;IT;AHO;62;58;19
20/12/19;IT;LIN;227;214;138
20/12/19;ES;BCT;104;103;53
20/12/19;ES;IB5;103;82;43
20/12/19;NZ;AKL;79;74;58
20/12/19;IT;PM5;56;56;49
20/12/19;ES;TF5;665;653;508
20/12/19;ES;BCN;1637;1532;1070
20/12/19;GR;ZTH;1;0;0
20/12/19;FR;NCE;783;669;479
20/12/19;ES;MAD;1045;957;692
20/12/19;ES;OVD;127;118;82
20/12/19;FR;LYS;161;146;96
20/12/19;GB;EDI;191;147;41
20/12/19;ES;ALC;3861;3653;1768
20/12/19;ES;SVQ;834;802;571
20/12/19;IT;PMO;363;346;147
20/12/19;ES;VLT;80;78;59
20/12/19;FR;MPL;2;0;0
20/12/19;ES;MAH;12;0;0
20/12/19;FR;CDG;226;157;126
20/12/19;ES;XSP;43;43;30
20/12/19;PT;OP5;531;449;294
20/12/19;PT;LI5;463;399;323
20/12/19;IT;CAG;299;220;103
20/12/19;FR;BOD;448;432;236
20/12/19;ES;MAT;65;62;32
20/12/19;ES;ADE;54;54;44
20/12/19;ES;GRX;203;192;128
20/12/19;ES;TFN;548;530;265
20/12/19;FR;MRS;519;453;232
20/12/19;IT;BDS;170;160;89
20/12/19;PT;TER;70;65;14
20/12/19;ES;LEI;222;202;122
20/12/19;ES;SDR;92;90;53
20/12/19;GR;HER;12;0;0
20/12/19;ES;AGP;2685;2568;1736
20/12/19;IT;VRN;111;103;64
20/12/19;ES;GIB;134;127;88
20/12/19;ES;RMU;577;509;366
20/12/19;ES;PMI;1849;1408;906
20/12/19;IT;FCO;802;767;689
20/12/19;NZ;CHC;25;23;11
20/12/19;TR;BJV;89;69;52
20/12/19;PT;FNC;357;347;207
20/12/19;ES;CEN;14;0;0
20/12/19;IT;BL5;26;26;26
20/12/19;ES;QRL;36;35;30
20/12/19;IT;BRI;281;267;108
20/12/19;ES;LPA;1482;1460;1148
20/12/19;HR;DBV;35;30;4
20/12/19;FR;NC5;259;236;167
20/12/19;ES;CDT;22;22;10
20/12/19;ES;REU;186;159;125
20/12/19;HR;ZAG;163;116;84
20/12/19;IT;CIA;362;344;275
20/12/19;ES;FUE;870;847;656
20/12/19;IT;VR5;94;91;62
20/12/19;ES;ALT;47;47;31
20/12/19;PT;PDL;152;136;49
20/12/19;TR;ADB;193;177;142
20/12/19;IT;BD5;109;107;51
20/12/19;IT;SUF;147;140;72
20/12/19;ES;SCQ;167;151;115
20/12/19;IT;BGY;470;445;238
20/12/19;IT;BLQ;275;255;158
20/12/19;ES;SVT;39;38;26
20/12/19;GR;RH1;1;0;0
20/12/19;TR;ESB;91;85;62
20/12/19;IT;VCE;186;174;133
20/12/19;IT;FC5;84;84;84
20/12/19;IT;MXP;558;506;390
20/12/19;FR;ORY;237;185;121
20/12/19;FR;BIQ;143;128;56
20/12/19;GR;SKG;107;96;54
20/12/19;IT;CTA;648;577;171
20/12/19;IT;OLB;125;100;35
20/12/19;GR;EFL;2;0;0
20/12/19;HR;SPU;62;35;19
20/12/19;FR;MLH;158;137;79
20/12/19;IT;CI5;29;29;29
20/12/19;ES;ACE;807;797;541
20/12/19;ES;AB3;386;56;0
20/12/19;ES;MAE;1;0;0
20/12/19;IT;TSF;111;109;65
20/12/19;IT;PSA;289;280;198
20/12/19;GR;ATH;358;300;204
20/12/19;GR;JTR;31;26;6
20/12/19;PT;FAO;851;696;468
20/12/19;ES;BIO;192;180;123
20/12/19;IT;FLR;154;143;97
20/12/19;ES;XRY;253;238;169
20/12/19;IT;MX5;125;125;125
20/12/19;ES;GRO;352;319;210
20/12/19;ES;VLC;780;722;510
20/12/19;GR;CHQ;2;0;0
20/12/19;TR;SAW;225;207;174
20/12/19;IT;ROM;122;119;105
20/12/19;ES;TFS;1061;1031;887
20/12/19;ES;IBZ;440;349;183
20/12/19;FR;TLS;463;438;233
20/12/19;IT;CT5;78;77;77
20/12/19;TR;IST;202;189;167
20/12/19;TR;AYT;284;272;147
20/12/19;PT;LIS;1322;1173;895
20/12/19;ES;PPM;31;30;25
20/12/19;ES;AGT;47;47;31
20/12/19;PT;OPO;855;777;478
21/12/19;PT;LI5;481;415;341
21/12/19;IT;CAG;300;221;119
21/12/19;IT;VRN;115;106;69
21/12/19;ES;VLC;790;731;570
21/12/19;ES;TF5;669;656;538
21/12/19;ES;ALC;3853;3646;2102
21/12/19;TR;BJV;90;70;57
21/12/19;FR;MPL;2;0;0
21/12/19;IT;PSA;288;279;204
21/12/19;FR;NC5;240;217;180
21/12/19;ES;ADE;54;53;43
21/12/19;ES;LPA;1481;1458;1141
21/12/19;ES;MAT;67;66;45
21/12/19;FR;NCE;800;681;510
21/12/19;IT;AHO;62;58;21
21/12/19;ES;GIB;135;128;93
21/12/19;GR;HER;12;0;0
21/12/19;PT;TER;70;65;14
21/12/19;TR;ESB;92;87;74
21/12/19;ES;SVQ;836;798;634
21/12/19;IT;BL5;30;30;30
