CodigoPais;Zona;SucursalAlquiler;Mes;Fecha;Res_CY;Res_LY;Dias_CY;Dias_LY;Rental_rate_rev_CY;Rental_rate_rev_LY;Ancillaries_CY;Ancillaries_LY;SDR_CY;SDR_LY;Origin_App;Brand
ES;Andalusia;LEI;2020-02-01;2020-02-29;8;3;81;13;347,385362;76,7894;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-02;2;;19;;135,5261471;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-02;;1;;3;;5,8892;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-03;12;9;156;85;875,107176;288,5158983;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-04;1;;5;;23,988;;0;;0;;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-05;10;6;137;70;992,0565818;256,4678025;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-05;2;2;13;12;128,4811;30,2999;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-05;;1;;5;;15,8426;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-06;7;7;100;84;434,7415727;407,7899545;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-07;1;3;7;28;58,0579;139,0517;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-07;;2;;18;;179,2712;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-08;7;7;91;81;703,7824653;285,7889306;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-08;1;1;7;7;77,4793;14,2563;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-10;2;1;13;10;69,9209;28,4876;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-10;1;;22;;74,5041;;0;;0;;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-11;7;6;93;37;422,9403488;92,70680413;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-13;3;3;39;12;342,9835;31,20258843;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-13;;1;;2;;2,5483;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-14;16;6;136;57;659,6074512;248,6799165;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-15;2;2;14;11;68,5123;41,7729;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-15;1;1;5;7;24,944;16,3221;0;0;0;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-16;5;2;41;23;137,6611438;147,0530083;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-16;;1;;7;;20,2479;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-18;2;2;14;23;113,1564;208,3672;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-18;;1;;7;;12,6445;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-19;9;7;83;87;658,3215628;378,8021537;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-21;11;10;108;89;480,821295;254,5744826;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-21;1;1;15;7;46,1588;10,9507;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-21;;1;;5;;7,7382;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-22;8;4;105;28;796,739386;69,33053058;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-24;;6;;54;;104,590557;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-27;3;;10;;53,67931322;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-28;;1;;14;;156,9319;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-29;16;2;158;11;703,6446843;28,3966843;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-29;;1;;10;;29,1826;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-29;1;;7;;22,438;;0;;0;;Sigger;Rhodium
ES;Andalusia;LEI;2020-03-01;2020-03-30;12;13;135;153;836,1265579;975,3243083;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-03-01;2020-03-31;3;2;21;12;110,2562;148,7147;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-03-01;2020-03-31;;1;;7;;102,7273;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-02;13;3;142;32;1050,517754;130,7850008;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-03;;1;;7;;33,2645;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-04;22;10;216;95;2350,75605;657,1937612;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-04;6;1;48;14;551,8926165;149,4494;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-04;;1;;3;;6,8412;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-05;14;3;161;45;2061,125182;288,1471;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-06;1;3;10;19;123,61;131,386;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-06;1;1;5;5;69,2612;25,2959;0;0;0;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-07;20;3;157;22;1941,06644;134,0248157;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-09;1;;14;;141,9284;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-10;8;7;86;60;811,6562339;743,8017273;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-12;13;5;126;61;1063,112364;974,0570198;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-12;1;;7;;47,0909;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-13;5;4;31;33;274,7819686;748,2562264;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-14;4;;39;;417,6506;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-15;7;4;61;42;419,7288529;929,3553719;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-17;1;;3;;41,7263;;0;;0;;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-18;18;5;144;36;1186,662265;579,3572331;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-20;6;10;52;72;523,8946529;740,4058678;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-20;1;2;5;12;45,5027;105,3717;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-20;;1;;7;;43,8015;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-21;12;14;91;136;649,6663182;1172,852998;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-22;;5;;59;;462,1702;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-23;6;1;74;14;584,9509248;95,2937;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-23;;6;;65;;649,6691;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-25;2;;14;;111,7768;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-25;;1;;14;;106,6557;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-26;5;10;62;106;409,3616099;754,1086223;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-27;;1;;5;;22,112;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-04-01;2020-04-28;11;4;106;45;1248,477717;381,8513388;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-04-01;2020-04-28;2;;27;;218,9178;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-04-01;2020-04-30;3;;41;;254,7055;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-02;3;2;20;21;208,0685132;240,4691;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-03;12;10;146;90;1144,267013;627,8639521;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-05;9;15;92;175;605,7517678;1409,661725;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-05;2;1;18;14;134,863;116,6281;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-05;;1;;4;;110,9368;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-05-01;2020-05-06;8;8;93;116;929,2109463;1072,95684;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-07;3;2;25;40;304,1721;250,5527;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-07;;1;;7;;68,0163;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-05-01;2020-05-08;3;6;41;59;317,2596;537,4847165;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-08;1;1;14;7;125,6519;70,6612;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-10;1;2;7;14;49,0413;119,6283;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-11;8;16;109;189;755,5893504;1610,22634;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-13;7;8;70;52;484,5653793;505,3132347;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-13;1;;7;;59,0248;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-14;5;5;57;35;686,8316529;323,9421;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-15;1;;7;;71,5372;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-16;11;7;73;43;525,8951;449,7089826;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-16;3;3;25;21;140,0524;193,3887;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-17;1;;7;;99,5868;;0;;0;;Sigger;Rhodium
ES;Andalusia;LEI;2020-05-01;2020-05-18;3;8;37;103;191,3347;990,8682298;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-18;3;4;61;36;477,5575;340,898;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-19;9;4;119;59;817,236643;546,4333;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-21;11;9;113;101;876,734681;1978,327374;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-23;1;1;7;10;72,3471;130,2554;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-24;6;6;48;67;382,0882983;571,4958769;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-25;;1;;7;;86,1573;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-05-01;2020-05-26;8;3;112;21;648,0825826;167,0479835;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-26;2;;35;;286,1934;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-27;4;4;36;71;294,4859413;556,9368207;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-28;;3;;23;;268,9605;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-05-01;2020-05-29;6;10;79;113;585,0022496;976,050957;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-05-01;2020-05-29;4;1;46;10;319,7932;99,9066;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-31;1;;7;;106,9587;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-05-01;2020-05-31;1;;7;;59,7025;;0;;0;;Sigger;Rhodium
ES;Andalusia;LEI;2020-06-01;2020-06-01;1;2;12;16;78,2245;299,3438;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-02;8;4;72;71;618,3358207;1068,208224;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-04;2;2;25;14;199,914;179,6694488;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-04;1;1;14;10;166,511;111,5314;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-06;3;4;56;43;499,7069;446,6066;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-06;;1;;7;;49,5866;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-06-01;2020-06-07;;5;;47;;482,4341719;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-09;7;5;78;51;824,336662;457,6994;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-09;3;2;46;21;371,0186;290,3172;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-10;4;2;59;21;379,2893463;169,9107355;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-11;1;1;7;7;65,3884;83,2647;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-12;11;10;146;116;1445,150805;1339,446824;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-12;;1;;14;;183,7055;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-15;6;2;71;14;583,7711339;141,1571628;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-17;6;2;78;14;875,4132488;165,2892;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-17;2;;26;;178,245;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-18;4;6;44;59;343,109657;695,7293488;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-20;11;3;165;31;1654,73032;429,1073942;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-20;3;1;29;8;296,206562;65,9749;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-22;1;;7;;74,4959;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-23;4;6;42;101;276,4628;961,1287231;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-25;2;6;20;74;240,1819678;1030,933902;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-25;2;2;17;36;116,7083;419,7833;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-26;6;6;84;89;692,2876298;856,3152074;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-27;1;2;8;21;42,5109;268,8694;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-28;6;1;71;7;651,7216033;46,9421;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-06-01;2020-06-28;2;;31;;212,0277;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-06-01;2020-06-30;1;;7;;87,6364;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-02;4;8;51;95;754,8721066;1372,145412;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-03;1;6;21;58;288;698,8320331;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-04;;2;;30;;396,8366;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-05;2;2;34;35;439,9685579;361,784876;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-07;;1;;9;;101,4278;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-08;2;1;21;5;195,471;50,5653;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-10;2;3;21;33;368,9018413;493,0165463;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-11;6;4;70;39;1004,658668;489,7106926;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-12;1;;7;;99,9008;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-13;7;5;80;94;1077,776846;1358,366896;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-16;1;2;14;35;237,4876033;602,9579983;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-18;4;5;51;69;1212,533869;1093,206318;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-18;2;1;9;7;122,9705;91,9418;0;0;0;0;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-19;3;3;48;38;719,7041289;522,1974397;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-20;2;;23;;367,5969;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-21;;4;;66;;660,7649471;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-21;;1;;11;;232,0773;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-24;2;3;35;52;223,9901;447,9338579;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-26;5;3;63;48;1170,022701;516,469176;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-26;;2;;27;;391,1728;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-27;;2;;31;;473,3178826;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-29;1;4;16;63;244,2727273;702,4678;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-07-01;2020-07-29;;2;;19;;397,9713;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-07-01;2020-07-31;;1;;7;;193,3886;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-08-01;2020-08-01;;4;;76;;1201,976718;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-01;;2;;33;;508,4045;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-08-01;2020-08-02;3;4;32;80;606,054581;1221,462761;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-03;;1;;14;;180,9876;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-08-01;2020-08-04;;2;;35;;663,768595;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-06;;1;;7;;95,6611;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-08-01;2020-08-07;;1;;18;;204,0456;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-09;5;3;69;38;1400,867034;866,3349215;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-10;3;6;36;52;722,1438;748,133881;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-11;1;;12;;208,3228;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-08-01;2020-08-12;4;1;60;21;1375,6404;121,0992;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-15;;3;;35;;525,3836017;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-17;2;;21;;295,0661;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-18;;2;;42;;715,5867793;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-20;1;1;12;14;173,5975;164,8760331;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-22;;1;;14;;180,7273;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-08-01;2020-08-23;1;1;14;16;242,7933884;251,5967;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-25;1;1;14;28;179,3884;462,8182;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-25;1;;14;;211,8347;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-08-01;2020-08-26;3;;32;;782,2778496;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-30;;2;;25;;271,0909091;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-08-01;2020-08-31;;1;;28;;243,8017;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-01;1;4;12;90;123,3851;3226,452592;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-03;1;3;4;28;43,7214;405,8136;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-03;;1;;10;;193,3727;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-09-01;2020-09-06;;2;;32;;373,2809959;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-08;;2;;15;;169,0363182;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-09;2;2;14;8;440,6859504;126,474738;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-11;;2;;32;;223,1405;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-15;1;;7;;91,8182;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-09-01;2020-09-15;;1;;11;;127,201;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-09-01;2020-09-16;;1;;14;;269,2873;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-16;1;;6;;82,2503;;0;;0;;Sigger;InterRent
ES;Andalusia;LEI;2020-09-01;2020-09-19;;1;;7;;121,4876;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-21;;1;;21;;401,4297521;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-09-01;2020-09-24;;1;;10;;175,881;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-26;;1;;7;;157,2316;;0;;0;Sigger;InterRent
ES;Andalusia;LEI;2020-09-01;2020-09-27;;2;;16;;159,7106;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-09-01;2020-09-28;;1;;7;;131,1985;;0;;0;Sigger;Rhodium
ES;Andalusia;LEI;2020-09-01;2020-09-30;;1;;12;;165,8301;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-10-01;2020-10-02;;1;;7;;103,3055;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-10-01;2020-10-07;1;;5;;130,2561983;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-10-01;2020-10-14;;1;;14;;173,553719;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;LEI;2020-10-01;2020-10-17;;1;;7;;72,562;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-03;5;4;44;44;152,0353;184,4611;563,5217;548,6694;26,405;38,0166;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-05;4;;62;;243,4108;;394,9794;;19,0083;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-08;2;1;42;11;132,9853;59,7273;350,0935;37,1488;40,4959;0;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-10;7;1;75;4;278,8299331;22,90082645;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-11;3;;18;;81,3128;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-13;;1;;23;;91,97520661;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-18;1;;7;;33,27272727;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-21;1;;4;;39,89256198;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-24;1;;4;;22,61983471;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-02-01;2020-02-25;;1;;10;;29,476;;0;;0;Sigger;InterRent
ES;Andalusia;QRL;2020-02-01;2020-02-27;1;1;28;28;82,6446;132,2314;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-03-01;2020-03-26;1;;28;;82,6446;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-04-01;2020-04-23;1;;28;;90,9091;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-05-01;2020-05-05;;1;;11;;94,741;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-05-01;2020-05-13;1;;6;;91,11570248;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;QRL;2020-06-01;2020-06-16;;1;;4;;53,6466;;0;;0;Sigger;InterRent
